766,2,3,4,3,4,4,4,2,2,4,4,3,3,3,0,1,0,1,1,0,1,5,5,5,5,5,3,5,0,0,0,3405.51488384
771,1,5,3,5,3,3,2,4,5,4,4,3,4,4,1,1,0,1,1,0,1,4,5,4,4,4,1,4,0,0,0,7412.77894352
777,4,2,5,2,5,5,5,4,4,5,5,4,5,5,1,1,1,1,1,0,1,99,99,99,99,99,5,99,0,0,0,3792.86589882
778,2,4,4,2,4,2,4,4,4,4,4,3,4,4,1,0,1,1,1,1,1,4,3,4,4,4,4,4,0,0,1,2641.83523985
784,4,4,5,1,4,3,1,4,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,1,1,0
788,2,4,4,2,4,3,2,5,3,2,2,2,2,2,1,1,0,0,0,0,0,5,5,3,3,1,1,2,0,1,1,85.5914544194
792,2,4,5,4,3,3,2,5,5,5,4,4,5,5,1,1,1,1,0,1,1,5,5,5,5,1,5,5,0,0,1,19.5767393398
795,2,2,2,4,5,5,5,4,4,5,3,4,4,4,1,0,1,1,1,1,1,99,4,99,99,99,99,99,0,1,1,38.6500162921
801,2,2,4,3,4,2,5,4,5,4,4,4,3,5,1,1,1,1,1,1,1,5,5,5,3,5,3,5,0,0,0,0
803,4,4,2,4,2,3,2,4,3,4,3,3,3,2,0,1,1,0,1,0,0,3,99,99,3,99,1,1,0,1,1,74.8218174345
806,4,2,4,4,3,2,4,3,4,4,3,3,2,3,1,1,1,1,1,0,1,4,4,4,99,99,4,2,0,1,1,10.9851629228
809,4,4,4,3,5,4,4,4,4,4,3,4,3,3,1,1,1,1,1,0,1,5,5,5,3,99,3,4,0,0,1,161.237235458
819,1,4,4,2,4,3,4,5,4,4,4,2,2,4,1,0,1,0,0,0,1,4,2,4,1,1,1,4,0,1,1,40.1714488733
830,3,3,5,1,99,99,99,5,5,5,4,4,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,361.209104417
837,2,4,3,3,3,2,2,4,2,4,4,3,1,2,1,1,1,0,1,0,0,4,4,4,4,4,1,1,0,1,1,136.400851161
839,4,3,4,3,3,2,3,4,4,4,4,4,4,4,1,1,1,1,0,1,1,4,99,4,4,2,4,4,0,0,1,204.406341131
846,2,4,4,2,4,2,3,4,4,5,5,3,3,3,1,1,1,1,0,0,0,4,4,4,4,3,3,3,0,0,1,115.835425224
849,2,4,5,5,99,99,99,5,5,5,5,5,5,5,1,1,1,1,1,1,1,99,99,99,99,99,99,99,99,0,1,7.8754538304
851,5,2,4,2,4,4,4,4,3,5,3,3,3,4,1,1,1,1,0,0,1,4,4,4,4,3,4,3,0,0,1,40.0252264455
854,4,3,4,4,3,2,2,4,4,4,4,4,3,4,1,0,1,1,0,0,1,4,3,4,4,4,3,4,0,0,1,229.050110464
855,2,3,4,2,5,4,4,4,4,3,4,2,2,2,1,0,1,1,0,0,1,4,3,4,4,3,3,4,0,0,1,164.710589915
859,4,2,4,2,4,4,3,4,4,4,4,4,3,2,1,1,1,0,0,1,1,4,4,99,3,3,99,99,0,0,0,0
860,2,3,4,2,4,4,4,4,3,4,4,4,3,3,1,1,1,1,1,1,1,4,3,4,4,4,3,3,0,1,1,0.04026644769
864,2,4,4,2,4,3,3,4,4,5,5,3,3,4,1,1,1,1,1,0,0,4,4,4,4,4,2,2,0,0,1,41.7752750998
865,4,3,5,1,3,2,2,4,5,5,4,4,4,5,1,1,1,0,1,0,1,5,5,4,4,4,4,4,0,0,0,71.0611224633
866,1,1,3,3,4,2,3,2,2,3,2,2,3,3,1,1,1,1,0,0,1,5,5,5,5,3,3,5,0,0,1,193.186197369
869,2,5,5,2,5,5,5,4,4,4,4,4,4,4,1,0,1,1,0,1,1,5,5,5,4,4,5,5,0,0,1,264.754636667
876,2,4,4,2,5,5,5,4,5,4,3,3,3,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,1,1,1,0
877,4,4,4,2,4,2,3,2,3,4,4,1,4,4,1,1,1,0,0,0,0,4,4,4,1,1,3,1,0,1,1,48.0838786272
882,2,5,1,5,4,4,99,4,4,5,5,5,3,4,0,0,1,1,0,0,0,1,1,5,5,1,1,1,0,0,1,47.2630813972
883,2,4,4,2,4,4,3,4,4,5,4,4,4,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,1,1,20.7197659041
884,5,5,4,4,5,4,4,5,5,5,5,4,4,4,1,0,0,1,0,0,0,4,4,2,5,3,3,3,0,0,1,68.4941260796
885,1,5,5,1,5,4,4,5,5,5,5,4,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,1,1,2.49137997307
888,4,2,99,2,4,2,4,5,5,5,5,5,5,5,1,0,1,1,1,1,0,99,3,99,99,99,99,5,0,1,1,118.085855852
893,2,4,4,2,4,3,3,4,4,5,3,3,3,4,1,1,1,0,1,1,1,99,99,99,99,99,99,99,0,0,1,245.723579223
895,1,5,5,1,2,4,3,4,4,5,5,4,4,4,1,1,1,1,1,0,0,5,5,5,5,5,2,2,0,0,0,114.203145204
900,3,2,5,3,5,4,3,2,2,4,2,2,1,2,1,0,0,0,0,0,0,5,1,4,2,2,1,2,0,0,1,90.402412859
901,4,2,3,3,4,3,3,2,2,99,99,2,2,2,1,0,1,0,0,0,0,4,4,4,3,1,1,1,0,0,1,90.402412859
904,2,3,5,2,99,99,99,4,4,4,4,4,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,1,1,18.0323643263
914,4,2,2,4,4,3,4,4,4,5,4,4,4,4,1,1,0,1,0,0,0,4,4,2,3,2,2,2,0,1,1,13.2581957451
921,2,4,5,1,4,4,4,5,5,5,2,2,2,2,1,0,0,1,0,0,0,4,3,1,4,2,3,3,0,0,1,140.237028358
922,1,4,4,2,5,2,2,3,3,5,5,3,3,3,1,0,1,1,0,0,0,5,3,5,5,1,1,1,0,1,1,80.9348297611
929,2,4,5,1,4,2,5,5,4,5,5,3,3,5,1,0,1,0,0,1,1,5,1,5,4,5,5,5,0,0,1,397.032450457
930,3,3,4,2,5,3,4,5,4,4,5,5,4,3,1,1,1,1,1,0,0,5,5,5,5,5,3,3,0,1,0,417.679563253
932,2,4,4,2,4,3,3,4,4,4,4,3,4,4,1,1,1,1,0,0,0,5,5,5,4,4,3,3,0,0,1,369.558832136
938,2,4,5,2,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,99,4,4,4,4,4,0,0,0,204.761032863
939,2,4,5,1,99,99,99,4,4,5,4,1,2,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,211.046119364
941,3,3,4,1,4,3,3,4,4,4,4,4,4,4,1,0,0,1,0,0,1,5,99,1,99,2,2,99,0,0,0,136.85547977
945,2,4,4,2,4,3,3,4,4,4,4,4,2,4,1,1,1,1,1,0,1,5,5,5,5,5,2,5,0,0,1,71.4379066816
949,1,5,5,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,1,1,67.4923281262
952,1,5,5,1,5,5,5,4,4,5,5,5,5,5,1,1,1,1,1,0,1,5,5,5,5,5,1,4,0,0,1,90.4578655795
953,3,4,5,1,4,2,3,4,4,5,4,3,3,4,1,1,1,1,0,1,1,4,99,5,99,3,99,4,0,0,1,84.6050568917
954,2,4,4,2,2,2,2,4,4,5,4,4,4,4,1,1,1,1,0,0,1,4,4,4,4,1,1,4,0,0,1,134.644030291
956,4,2,3,4,3,3,3,3,3,5,4,3,3,3,1,1,1,0,0,0,1,4,4,5,3,3,3,4,0,0,1,68.1583270107
960,4,3,3,3,4,3,2,4,4,4,4,4,3,3,1,0,1,0,0,0,0,4,4,4,4,4,4,4,0,0,1,273.292573754
971,3,99,99,99,4,3,3,4,4,99,4,99,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,1,162.970120235
973,1,4,5,1,3,2,1,4,4,5,5,4,5,4,1,1,1,1,0,1,1,5,5,4,4,3,4,4,0,0,1,69.287787854
974,1,4,4,2,5,4,4,4,4,4,4,4,4,4,0,1,1,1,0,0,1,3,4,4,4,2,4,5,0,1,1,27.2053649517
977,3,2,5,1,99,99,99,1,2,5,2,3,2,2,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,1,1,19.3283623838
978,1,5,5,2,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,4,4,4,4,0,1,1,21.4542574607
979,4,2,5,2,5,2,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,1,1,64.3014509959
981,3,2,4,2,5,3,3,4,4,5,4,4,3,4,1,0,1,1,1,0,1,4,1,4,2,4,1,3,0,0,1,111.197473872
983,4,2,5,1,5,5,5,5,5,5,4,4,3,4,1,0,1,1,0,1,1,5,3,5,3,2,5,5,0,1,1,98.2959583234
988,4,1,4,3,5,3,4,4,4,5,5,5,5,5,0,1,0,0,0,0,0,2,5,4,4,4,4,4,0,0,0,0
989,2,4,4,3,3,2,3,4,4,3,4,3,4,4,1,0,1,1,0,1,1,4,3,4,4,3,4,4,0,1,1,0
991,2,4,4,2,3,3,4,4,4,5,5,4,3,4,0,0,1,0,0,0,0,4,4,99,4,4,4,4,0,1,1,185.902962122
992,1,5,4,2,3,2,2,2,4,4,2,3,2,4,1,1,1,0,0,0,1,5,5,5,2,1,1,1,0,0,1,10.1373332999
1004,2,4,4,2,5,3,3,5,5,5,5,3,3,4,1,1,1,1,0,1,1,5,5,5,5,3,5,5,0,1,1,30.900306356
1008,2,4,4,2,5,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,1,1,6.23004480928
1022,3,1,5,1,5,4,5,4,4,5,4,4,4,4,1,1,1,1,0,0,0,4,4,5,4,1,1,1,0,1,1,87.5496264602
1026,3,2,4,3,4,3,3,4,4,4,4,4,1,4,1,1,1,1,1,0,1,4,4,4,4,4,1,2,0,1,1,50.7996063327
1028,5,4,3,5,1,5,4,5,4,4,5,4,4,4,0,0,0,1,1,0,1,2,2,1,4,4,2,4,0,0,1,167.0398328
1032,4,3,4,2,5,3,5,4,4,4,4,3,1,2,1,0,1,0,0,0,0,4,99,3,2,2,1,1,0,0,1,360.286102007
1033,4,3,5,2,5,4,3,4,5,5,4,4,3,4,1,1,1,1,0,0,0,5,5,5,5,3,1,2,0,0,1,29.2624555728
1036,2,4,4,2,2,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,0,137.302717659
1045,1,5,2,2,4,3,2,5,5,5,3,3,3,4,1,1,0,0,0,0,0,99,99,1,1,1,1,1,0,0,0,59.0375464744
1049,1,4,5,1,5,4,4,3,4,5,5,4,4,5,0,1,1,1,1,0,1,3,5,5,5,5,1,5,0,1,1,14.0767290712
1054,4,2,4,2,2,1,2,2,2,4,2,3,2,4,0,0,1,0,1,0,1,1,1,5,1,4,1,4,0,0,1,233.008131596
1056,3,4,3,4,4,3,3,4,4,4,2,2,2,4,1,0,1,1,1,0,1,4,1,3,4,4,2,3,0,0,1,229.154427815
1057,2,4,4,2,3,2,3,4,4,4,4,3,3,3,1,0,1,0,0,0,0,99,4,99,3,3,3,2,0,0,0,208.943851935
1058,2,4,4,2,3,3,4,4,5,5,4,4,5,5,1,1,1,1,1,1,1,5,99,5,5,5,5,5,0,0,1,0
1065,4,1,4,3,4,1,2,4,4,4,4,3,3,3,1,1,1,1,0,0,0,4,4,4,4,2,2,1,0,0,1,385.514455423
1066,2,4,4,2,4,2,2,2,2,4,4,3,2,2,1,0,0,0,0,0,0,4,4,4,4,4,3,3,0,0,0,351.196220974
1069,1,5,5,1,5,2,4,5,5,4,4,4,4,5,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,345.073511816
1081,2,3,5,1,5,4,5,4,4,4,4,4,4,4,1,0,1,0,0,1,1,3,3,4,2,4,4,4,0,1,1,59.4744144769
1084,4,2,5,2,4,4,4,4,4,4,4,3,4,3,1,1,1,1,0,1,0,5,5,5,5,3,5,1,0,1,1,148.312288642
1087,2,4,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,0,1,85.7749231609
1088,2,4,4,2,3,2,2,4,4,5,3,3,3,4,1,1,1,0,0,0,1,5,5,5,2,2,4,5,0,0,1,169.042785015
1089,2,4,3,3,4,2,3,4,4,4,4,4,3,3,1,1,1,1,1,0,1,99,99,99,99,99,99,99,0,0,1,135.159211509
1091,2,4,4,2,4,2,4,4,4,4,4,3,3,3,1,1,1,1,0,0,1,4,4,4,4,1,3,4,0,0,1,71.4660371266
1098,2,2,2,3,3,3,4,4,3,4,4,4,3,4,1,0,1,1,1,0,1,4,1,4,4,4,1,2,0,0,1,114.019929894
1104,5,1,2,5,5,3,5,5,5,4,5,5,3,4,1,1,1,1,1,1,1,5,5,5,5,4,4,5,0,1,1,582.665868617
1106,3,4,4,3,4,2,3,2,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,1,1,0
1109,2,4,4,2,4,3,4,4,4,4,4,4,3,4,1,1,1,1,1,1,0,4,4,4,4,4,4,2,0,0,1,180.163371888
1112,3,4,4,3,2,2,2,2,3,3,3,3,3,3,1,0,1,1,1,1,0,99,99,99,99,99,99,99,0,0,0,0
1114,2,4,5,2,4,3,4,5,5,5,5,5,4,5,0,0,0,1,0,0,0,3,2,1,3,2,1,2,0,1,1,61.0354391592
1116,4,5,4,2,5,5,3,5,4,5,5,5,5,5,1,0,1,1,0,1,1,5,4,5,5,5,5,5,0,0,1,0
1117,4,4,5,1,5,4,4,2,4,5,2,2,4,4,1,1,1,1,1,0,0,4,5,5,4,99,2,1,0,0,1,93.2073031823
1121,4,3,5,2,3,2,2,4,4,4,4,3,99,3,1,1,1,1,0,0,1,4,4,4,4,2,2,3,0,0,1,99.2809948971
1122,1,5,5,1,4,2,4,3,5,5,5,3,5,5,1,1,1,1,0,0,0,4,5,99,99,99,1,1,0,0,1,140.719334105
1126,5,5,5,5,2,3,4,5,2,5,5,5,5,5,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,0,184.848893729
1129,2,4,4,2,4,3,4,4,4,5,4,3,3,3,1,0,1,1,1,0,0,4,3,4,4,99,4,2,0,0,0,139.394028478
1130,99,5,5,1,5,5,5,5,5,5,5,5,5,5,1,0,1,0,1,0,0,5,5,99,5,99,5,99,0,0,1,286.523538045
1131,2,4,4,2,5,5,4,4,4,5,4,4,4,4,1,0,1,0,0,1,1,4,4,5,4,4,4,4,0,0,0,98.405069783
1133,4,2,4,2,5,2,4,4,4,4,4,4,4,4,1,1,1,1,0,1,1,4,4,4,4,2,4,4,0,0,1,129.047692128
1134,4,2,4,2,3,2,2,2,2,5,4,4,3,4,1,1,1,0,0,0,0,4,4,4,2,2,2,2,0,0,1,137.302717659
1137,4,5,5,1,4,2,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,5,2,5,5,5,3,4,0,0,0,192.878052475
1139,4,2,5,2,4,4,2,4,4,5,4,4,4,4,0,1,1,1,0,0,1,3,5,5,4,99,3,5,0,1,1,6.80224564126
1143,1,5,4,2,99,99,99,4,4,5,4,3,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,158.205137187
1146,4,1,2,4,3,2,3,4,4,4,4,4,4,4,1,0,0,1,1,1,0,4,4,4,4,4,4,1,0,0,1,64.2954350828
1155,2,3,4,3,4,4,4,4,4,5,4,3,4,4,1,0,1,0,0,1,0,4,4,4,4,1,4,1,0,1,1,14.905896743
1160,2,4,3,3,3,3,3,4,4,4,3,1,1,3,1,1,1,1,1,0,0,99,99,99,2,2,2,3,0,0,1,51.1901727822
1163,2,4,4,2,4,2,4,4,4,5,5,4,2,2,1,0,1,0,0,0,0,5,3,5,1,1,1,1,0,0,1,230.698032271
1167,2,4,4,2,4,2,4,4,4,4,4,4,4,4,1,1,0,1,1,0,1,4,4,4,4,4,4,4,0,0,1,8.25531497132
1171,1,5,5,1,4,4,3,4,4,5,5,4,3,4,1,1,1,1,1,0,1,4,4,4,4,3,2,5,0,0,1,69.6337401243
1177,1,1,5,1,4,2,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,0,1,60.3032834411
1179,2,4,3,4,5,3,5,5,5,5,5,3,3,4,1,1,1,0,0,0,1,5,5,5,3,3,3,3,0,0,1,182.951330218
1184,2,4,5,1,4,2,3,4,4,5,4,4,2,2,1,1,1,0,0,0,0,4,4,5,4,4,2,2,0,0,1,233.943503759
1190,3,4,4,3,5,5,3,4,2,3,3,3,4,4,1,1,1,0,1,1,1,4,2,4,3,3,3,3,0,1,1,92.0047469385
1194,2,4,5,1,2,2,2,4,5,5,5,3,4,5,1,1,1,1,0,1,1,99,99,99,99,3,99,99,0,0,1,14.8069414066
1198,5,5,5,5,99,99,99,5,5,5,5,5,3,2,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,1594.67114575
1216,2,4,5,1,5,3,4,4,4,5,4,4,1,3,1,1,1,1,1,0,0,4,4,4,4,3,4,3,0,1,1,133.457290795
1217,4,4,4,2,3,3,99,5,5,5,5,5,5,5,1,1,1,1,1,0,1,1,5,5,5,5,1,5,0,1,0,53.6398997365
1218,2,4,4,2,4,2,2,4,4,4,2,2,3,4,0,0,0,0,1,0,1,1,3,1,1,4,1,5,0,0,0,65.5122981626
1219,4,2,4,2,2,2,2,2,5,4,4,3,5,5,1,1,1,1,0,1,1,4,5,5,4,4,4,4,0,0,1,17.7778666591
1228,2,4,4,2,5,3,3,3,3,4,4,3,4,4,1,1,1,1,1,1,1,4,99,5,5,5,5,5,0,0,1,109.094329458
1233,3,2,3,4,3,4,4,4,4,4,4,3,3,3,1,1,1,1,0,0,0,4,4,4,4,3,3,3,0,0,1,314.752116264
1238,2,5,3,4,5,2,4,4,4,4,4,2,3,5,1,0,0,1,0,0,1,4,4,4,4,2,2,4,0,1,1,133.778459457
1240,2,4,4,2,3,1,2,4,4,5,4,3,3,4,1,1,1,1,1,0,1,5,5,5,5,99,4,5,0,0,0,142.056190635
1245,3,4,3,3,4,4,4,2,2,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,4,99,4,4,0,0,1,208.407369814
1247,4,2,4,2,5,4,4,3,3,4,4,3,3,3,0,1,1,0,0,1,0,4,4,4,4,2,4,2,0,0,0,233.88475531
1252,4,2,4,2,3,3,4,2,4,5,4,4,4,4,0,1,1,1,0,1,1,3,5,5,4,4,4,4,0,1,0,150.627350962
1253,2,4,5,1,3,1,3,4,3,4,4,4,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,57.5127929343
1254,2,4,2,4,4,3,4,3,3,4,4,4,4,4,1,1,1,0,0,1,1,4,4,4,2,1,4,4,0,0,1,27.6042648996
1260,3,3,4,2,99,99,99,4,4,4,4,4,3,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,358.9821692
1262,99,3,4,2,5,5,5,99,4,4,2,2,3,2,1,1,1,1,1,1,1,99,4,99,3,99,1,99,0,0,1,50.9173334229
1268,2,4,5,1,4,3,3,3,4,4,4,4,4,4,1,0,1,1,0,1,1,3,3,4,4,4,4,4,0,0,1,44.2008041103
1271,3,3,4,2,5,4,4,3,4,5,4,4,3,3,1,1,1,1,0,0,0,4,4,4,4,2,2,2,0,1,1,184.414458262
1273,2,4,5,1,5,5,3,5,5,5,4,4,4,5,1,1,1,1,0,0,1,4,4,4,4,4,5,4,0,0,1,111.836004136
1277,4,2,3,4,4,3,3,4,4,4,4,4,3,4,1,1,1,1,1,0,0,4,4,4,4,4,1,1,0,0,1,45.1165584251
1287,2,4,4,4,5,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,299.277954858
1291,4,3,5,2,99,99,99,4,4,5,4,3,3,3,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,1,1,123.512811305
1294,4,2,3,4,2,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,1,1,0
1301,2,4,3,3,5,3,4,4,4,4,4,4,4,4,1,1,1,0,1,1,1,5,5,5,1,5,5,5,0,0,0,240.049093913
1303,2,4,5,2,5,3,3,4,4,5,4,2,3,4,1,1,1,1,0,0,1,5,5,5,5,4,99,4,0,1,1,0
1307,4,3,5,1,5,4,5,5,5,5,5,2,2,2,1,1,1,1,0,0,0,5,5,5,5,1,1,1,0,1,0,0
1313,5,1,3,4,4,3,4,4,4,5,4,4,4,4,1,1,1,0,1,0,1,4,4,4,2,4,2,4,0,0,1,0
1315,4,3,2,5,4,3,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,4,99,4,4,5,4,0,0,1,161.689667905
1320,2,4,5,99,5,3,5,4,4,4,4,4,4,4,1,1,1,0,1,0,1,4,4,4,3,4,2,3,0,0,1,254.179678933
1321,4,4,4,2,5,3,5,4,4,5,5,4,4,4,0,0,1,0,0,0,0,3,3,3,3,3,3,3,0,0,1,129.047692128
1323,2,4,4,2,5,4,4,4,4,4,4,3,3,4,1,1,1,1,1,1,1,4,4,5,4,4,3,3,0,0,1,110.772922284
1324,4,2,4,2,4,3,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,4,5,4,0,0,1,23.1207662022
1326,4,2,5,2,3,2,2,4,4,4,4,4,4,4,1,1,1,1,0,1,0,4,4,4,4,4,4,3,0,0,1,351.435081089
1327,5,5,5,4,3,1,2,4,3,5,3,3,3,3,1,1,1,0,0,1,1,99,99,99,3,3,99,99,0,0,1,177.521587329
1329,2,3,3,3,4,2,3,3,3,2,3,3,3,3,1,0,1,1,1,0,0,4,1,4,4,4,1,1,0,0,0,160.451501335
1332,2,4,4,3,3,2,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,3,3,4,4,4,4,4,0,0,0,137.302717659
1335,2,4,4,2,5,4,4,4,4,5,4,4,3,3,1,1,1,1,1,1,0,5,5,5,5,5,4,3,0,0,1,271.415852724
1337,2,3,3,3,4,3,5,3,3,4,4,3,3,3,1,1,1,1,0,0,0,5,4,5,3,1,2,1,0,1,1,172.194045984
1339,4,3,3,2,5,5,5,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,0,1,177.521587329
1340,1,99,5,1,5,5,5,5,4,5,5,5,5,3,1,1,1,0,0,0,0,5,5,5,3,3,3,1,0,0,1,48.7419802199
1341,2,5,4,2,5,4,4,5,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,1,66.327017762
1342,2,4,4,2,5,5,3,2,4,5,2,2,3,4,1,1,1,1,0,0,0,5,5,5,4,99,1,2,0,1,1,102.342901276
1346,4,4,4,2,3,2,3,4,4,4,4,4,3,4,1,1,1,1,1,0,0,4,4,4,4,4,4,3,0,0,1,2.17122821468
1351,3,4,4,2,5,2,4,5,5,4,3,4,2,3,1,1,1,1,0,0,1,5,5,4,99,3,1,4,0,0,0,329.278039632
1352,3,3,4,2,3,2,2,2,2,4,4,3,2,2,1,0,0,1,0,0,0,4,3,1,4,1,2,2,0,1,1,200.26845863
1353,4,1,5,2,4,3,4,5,5,5,5,3,3,3,1,1,1,0,1,0,0,5,5,5,4,5,1,1,0,0,1,144.169186514
1355,2,4,5,2,4,3,4,4,4,5,5,4,2,4,1,0,1,1,1,0,1,4,1,4,4,4,3,4,0,1,1,54.9599204434
1356,2,4,4,2,4,3,3,5,4,5,4,4,3,2,1,1,1,0,1,0,0,5,5,5,3,4,1,2,0,1,1,282.903861182
1357,2,4,4,2,4,2,4,4,4,4,4,3,3,4,1,1,1,1,0,0,1,4,4,4,99,3,3,4,0,0,1,115.212793917
1360,2,4,5,1,5,4,4,4,4,5,5,4,3,4,1,1,1,1,1,0,1,5,5,5,5,5,2,5,0,1,1,2.79781860693
1363,2,4,2,4,5,4,2,4,4,4,4,4,4,4,1,0,1,0,0,0,1,4,3,4,3,3,2,4,0,0,1,65.8489908252
1368,3,3,5,1,5,4,5,5,5,5,4,4,4,4,1,0,1,1,0,0,0,3,1,5,4,1,1,2,0,1,1,28.4768220921
1369,2,4,4,2,99,99,99,4,3,4,5,4,3,4,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,1,52.6202228194
1372,4,2,4,2,5,5,2,4,4,5,4,4,4,4,1,1,1,1,1,0,0,5,99,99,5,5,1,1,0,0,1,0
1374,2,4,4,2,5,5,4,4,1,4,4,2,99,4,0,0,1,1,0,1,0,3,1,5,5,4,4,5,0,1,1,117.862852106
1377,2,3,4,2,5,5,4,2,4,5,4,3,3,3,1,1,1,1,0,1,1,4,4,4,4,2,4,4,0,1,1,177.204316048
1380,4,2,4,3,3,2,2,4,4,5,5,4,4,3,1,0,1,1,0,0,0,4,3,4,99,2,1,1,0,0,0,43.1984633875
1385,3,4,5,3,4,3,4,4,4,4,3,3,1,3,1,0,1,1,1,0,0,4,1,4,4,99,1,1,0,0,1,157.508687663
1388,4,3,4,4,4,4,5,5,4,4,4,3,4,5,1,1,0,0,1,1,1,3,3,3,3,3,3,3,0,0,1,22.0850513272
1394,1,4,5,1,5,4,4,4,5,5,3,3,2,4,1,0,1,0,0,1,1,4,5,5,3,3,5,5,0,0,1,6.90198684671
1396,1,5,5,2,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,1,1,0
1397,1,5,5,1,5,5,4,4,4,4,3,3,3,3,0,1,1,0,0,0,1,4,99,5,3,3,2,2,0,1,1,0
1403,5,2,2,5,5,4,4,4,4,5,4,2,3,4,0,0,1,0,0,0,0,1,1,4,5,3,1,3,0,1,1,0
1406,1,5,5,1,5,3,4,5,5,5,5,4,4,4,1,1,1,1,0,1,1,5,5,5,5,4,5,5,0,0,1,0
1409,5,3,5,3,5,4,5,4,4,4,4,4,4,3,1,1,1,1,0,1,1,4,4,4,4,4,4,4,0,0,0,0
1410,4,2,4,2,4,3,4,4,4,4,4,2,3,3,1,1,1,0,0,0,0,4,4,4,1,1,1,1,0,1,1,0
1412,4,4,4,4,4,4,4,3,4,4,4,3,4,4,0,1,1,1,1,1,1,3,4,5,4,4,4,5,0,0,1,0
1419,4,3,4,3,4,3,2,4,4,4,4,2,1,4,1,1,1,0,0,0,0,4,4,5,4,2,1,3,0,1,1,51.4091083594
1420,4,3,4,3,3,2,4,5,3,5,4,3,3,4,1,1,1,1,0,0,1,5,99,5,5,3,1,3,0,1,1,75.8476047536
1424,4,2,2,5,99,99,99,5,5,5,5,5,5,5,1,1,1,1,1,1,1,99,99,99,99,99,99,99,0,0,0,129.047692128
1430,1,5,5,1,5,3,3,4,5,5,5,5,5,5,1,1,1,0,0,0,0,4,99,5,4,4,4,3,0,0,0,341.113292604
1432,2,4,4,2,4,2,2,4,4,4,4,4,1,1,1,1,1,0,1,0,0,4,4,4,2,4,2,2,0,0,1,292.619288481
1437,3,3,4,2,3,2,2,4,4,5,4,3,4,4,1,0,1,0,1,0,0,5,3,5,2,5,1,3,0,0,1,271.654570412
1439,2,4,4,2,3,2,1,2,4,4,2,2,2,4,1,1,1,1,1,0,1,4,99,4,4,4,4,4,0,0,1,204.620289039
1444,4,3,4,4,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,0,1,28.0682907622
1445,2,4,4,2,2,3,4,4,4,5,4,4,4,4,1,1,1,1,0,0,1,5,5,5,5,4,3,5,0,1,1,38.9206903143
1447,4,2,2,4,3,2,2,4,4,4,4,4,4,4,1,0,0,0,0,0,1,4,1,1,1,3,3,4,0,0,1,168.030420109
1448,2,5,5,1,4,2,5,4,5,5,4,4,4,3,1,1,1,1,1,1,1,4,4,4,4,3,4,4,0,0,1,162.063087568
