"","c1a","c1b","c1c","c1d","c1e","c1f","c1g","c1h","c1i","c1j","c1k","c1l","c1m","c1n","c1o","c1p","c1q","c1r","f1a","f1b","f1c","f1d","f1e","f1f","f1g","f2a1","f2b1","f2c1","f2d1","f2e1","f2f1","f2g1","f2a2","f2b2","f2c2","f2d2","f2e2","f2f2","f2g2","f5a","f5b","f5c","d1h","d1i","d1j","g2a","g2b","g2c","g2d","h1a","h1b","h1c","neighbors_f2a1","neighbors_f2b1","neighbors_f2c1","neighbors_f2d1","neighbors_f2e1","neighbors_f2f1","neighbors_f2g1","near_cnf","near_03f"
"g2c",0.0771153115087155,0.0808856980824001,0.0745618208460997,0.116368726389638,-0.0679497827753642,-0.0240641711229947,0.00340083524771079,0.0525969798297125,0.00847020626432391,0.0584227149066575,-0.0428906469870853,0.0142158900520263,-0.0197738308203424,-0.00489241151005857,0.031428481767401,-0.00432082435786,0.0270533026716772,0.0392059569034721,0.108042934016287,0.105714517493539,0.0807462203896839,0.101496359816984,0.149428539430485,0.110019817126169,0.0656729302753878,-0.00928911626635067,-0.0026981296016829,-0.017629665922246,-0.00295964176655576,0.0191678820473087,-0.00559170046944077,0.0166526138279933,0.0274917386206161,0.0601356907894737,-0.023521668468389,0.0048048861836071,0.0286998797637096,0.0395166935094765,0.113125958990096,0.0369212201009436,0.0471686127761801,-0.00115207373271889,0.260577825678823,0.212905446098253,0.357114616462489,0.607261240659252,0.62568596515297,0.849830226516567,0.726359896996491,-0.00127475190926968,0.00224939406411488,-0.0359045593817167,-0.00206581070744048,0.00931486085491567,-0.00854821963385286,0.000114157020542943,0.00488804620160905,0.0127913344504559,-0.0142069794207646,-25.48519968744,91.1505081373429
"g2d",0.0644018431577117,0.101764910450356,0.040264723172127,0.142171589878012,-0.023538961038961,-0.0258625611357451,0.0353902578208655,0.00052908053361551,0.0356569674132998,0.0462760421535451,-0.0515639314225887,0.0280047699742672,-0.000849885408708938,0.0725953273577305,0.0738672253666469,-0.0270664658256449,0.079042154159525,0.106483755967902,0.141581347328573,0.139383597241953,0.0777013611119104,0.145421434512031,0.21816478300712,0.148392294099304,0.107204106799736,-0.0100839763571635,0.00872795223554077,-0.0161139216788458,0.00279353399083585,0.0241368150305756,-0.0271177202037236,0.00870424310559218,0.0167155176075783,0.115085595527947,-0.00268492267569211,0.0249181394640471,0.0733516340452757,0.0462978008883111,0.0980572000333528,-0.0168196598659031,-0.00294226349283347,-0.0781416362119076,0.330985874825312,0.225316687245621,0.440742736617645,0.706431469597997,0.794178136821476,0.726359896996491,1.17727017221115,-0.0121091791622989,-0.0173590538261702,-0.0548687388906613,0.00221439524620585,0.0211947942264105,-0.00474793641360583,0.00781524301628435,0.00775127723180819,0.0228251739172225,0.00441782967398556,50.6209976044099,96.8318378756819
"h1a",-0.0095575959933222,-0.00400667779632721,0.00307459076430409,-0.00892210144927536,0.00150054877212238,0.00519904422188686,0.00686046914521326,0.00854483207424384,-0.0105453261018185,0.0162742362873453,0.010156280534447,0.006750888274773,-0.00601328562964313,-0.00594477660244945,-0.0121749688037503,0.0110681856635272,-0.00945276687455681,-0.00547491723962312,-0.00215761980467863,0.000101585753613913,0.000741749617733132,-0.00280112044817927,0.00142707467755338,-0.00322546127153492,0.00196835490953138,0.00153243530132911,0.00200971863939049,0.000989230592890497,-0.00222763765754182,-0.000256651765913655,-0.000229242354019964,0.000697694120930325,0.00436016892580335,0.00654399036652367,-0.0053580516175936,-0.00376211090496805,-0.00695408238594419,-0.000262123197903014,0.00162768723575946,0.00366419719211597,-0.000794401904270269,-0.000720263410618741,-0.00361526820245502,-0.00208191384661973,-0.00303130990415335,-0.0100428764639866,-0.00448646369809945,-0.00127475190926968,-0.0121091791622989,0.0231360354029931,0.00685484473814045,0.000343863531029946,0.000579239004493661,0.000628390355913043,-0.000378134151312699,-0.00322517651755025,0.00350673219124239,0.000723822034129289,0.000423021117103896,-17.8814146273053,9.88366757838177
"h1b",-0.00189129229062673,6.93288962839712e-05,0.00218147865206689,-0.010934190256114,-0.00846588578460417,-0.00103972015860717,-0.0229921441109608,-0.00800293271671085,0.00741535648786914,0.00741760235844579,-0.0171702838063439,-0.0229756163367171,-0.00341242668392753,-0.0160795631383867,-0.0743460894214663,0.0543910829314357,-0.0454757929883139,-0.0381478766003046,0.0109400548386285,0.00414164632973175,0.0159108688520453,-0.0100042764068121,-0.00461476725521669,0.0132645597781367,0.0175156591955324,-0.00832857249310713,-0.00492871061142923,0.0164609155716734,0.00502496336222956,-0.0100027323083037,0.00630666434834447,-0.00259569288854666,-0.00172509503833154,0.0190524572890796,0.0808433296982915,0.046691403834261,0.004510556621881,0.0473636455287831,0.0503996799801367,0.0697312159875612,0.10912271645301,0.0301424520967668,-0.026511342049391,-0.0091464795109803,-0.0460150521526005,0.00920836810451498,0.00277733467025204,0.00224939406411488,-0.0173590538261702,0.00685484473814045,0.214327231178122,0.0397352144862018,-0.0029248128897281,0.00497695676898285,0.0122478073829864,0.00617884098836444,0.0020710986904868,-0.000361567332710457,0.00461704014660712,-42.877621138988,-260.81364552711
"h1c",-0.00593455352190793,-0.00816417082640044,0.00493449905214611,-0.0104256932409012,-0.0062668064354405,-0.0369143384531243,-0.0308768093004518,-0.0244205064576166,-0.00526342684858705,0.0102679493693503,-7.51252086811352e-05,-0.00315335064584668,-0.00931177996945282,-0.0456752397928869,-0.0172490098205632,-0.00756298269872854,0.00180300500834725,0.00117872652416671,-0.0150781073126556,-0.0139666643038692,-0.00577888813182931,-0.00140869871456242,-0.0209542330328847,-0.00881510376984732,-0.015943450808744,0.00192255147917236,0.000971788239867239,0.00824411932735537,0.00228768722521672,-0.0108770709654984,0.00614272585012047,-0.00356442037805211,0.00447962560870207,-0.0269210506510123,0.0193820428934933,0.0161306947021233,0.00135464343717703,0.0204052827906039,-0.00762461118276307,0.04314434993369,0.0615647136424905,0.0175321260346641,-0.0188898708845072,-0.0351319397278193,-0.0377628649025992,-0.0365744870651204,-0.0255002050954833,-0.0359045593817167,-0.0548687388906613,0.000343863531029946,0.0397352144862018,0.168568518840508,-0.00307627170314113,-0.00489652472854619,-0.0017637522926234,-0.00559172221487684,-0.00126369923394767,0.000715593242059866,-0.00138566122285438,-141.787489704479,-324.933357976612
"neighbors_f2a1",0.0057930747556487,0.0070751287801756,-0.00336789867793111,0.00825145290433388,-0.00671330543651653,-0.00239883028951873,-0.00413385937266128,-0.0120331116470836,-0.0079301508673255,-0.000406032300990901,0.00156000137177201,-0.00390283980894248,0.00242612057356015,0.00616716564136432,0.00314403309065745,-0.00257273727021867,0.00329411536103128,7.02581084795889e-05,0.00227851079864193,-6.62605859741512e-06,-0.000283622648026205,-0.00264429850225036,0.00157308992222953,-0.00121301971829557,-0.000848497525997137,-0.00132355773637281,0.00177195921077402,-0.00249356113003026,-0.00455437107070623,0.00168212065718449,-0.00145255517699133,0.00128549993197528,0.00372929593510965,0.00412777245993681,-0.00209287666346751,0.00278770430276255,0.00676448103226363,0.00443864856229594,0.00487590161235215,-0.00107192805483303,-0.00735387065004847,0.00502542485506245,0.00986863357188748,0.000745775290846296,0.00602216823682968,0.000713646813635519,0.0046288053071498,-0.00206581070744048,0.00221439524620585,0.000579239004493661,-0.0029248128897281,-0.00307627170314113,0.00929349037368458,0.00210643683927882,0.00108768000837717,0.000169760707177892,0.00245275524868118,0.00425166178664303,0.00221813900514505,-8.57768505461437,22.2789835081895
"neighbors_f2b1",0.0100423565198753,0.00938735076281456,0.000307924055504976,0.0190423463295717,-0.00435927792047313,0.01083548639598,0.0101796774608162,0.000610069751565642,0.000694414830267144,0.00254171653471989,-0.00552943730138622,-0.00605676168559821,0.00720939065832685,0.00757886884616587,0.00410583220319662,-0.00346744828158127,-0.000661871522453199,-0.00995991968792148,0.014589001208837,0.00838665962766872,-0.00599141002387848,-0.00240249848474158,-0.000686659341676616,-0.00108464436011267,0.00413728156762088,0.00210853259821595,0.00685377381588712,-0.00406813505507188,0.00161352707424378,0.00457638804070036,-1.9223039773348e-05,0.00446110372987027,0.0111916976276914,0.0222250998015267,-0.00283811372685118,0.000949087085445155,0.0071703212878763,0.00907413354330098,0.0183805528539805,-0.00767621147566488,0.0116923969434081,-0.00587698454333792,0.000992604677603711,0.00612491608400619,0.00951868346646973,0.00666282414833143,0.0142942092670761,0.00931486085491567,0.0211947942264105,0.000628390355913043,0.00497695676898285,-0.00489652472854619,0.00210643683927882,0.0338500974367844,0.0035887713503631,0.00560510130329517,0.0116917247416495,0.00645276017588062,0.0109019129442107,-0.965434495903011,-0.92892902924383
"neighbors_f2c1",0.00480659505552389,0.00707680668791014,0.00647366287982573,0.00866269459442532,-0.00810897413189526,-0.00465219087853674,-0.0102587650713725,-0.0117390152460057,-0.00728933561328197,0.00337389968542701,-0.00541508622781546,0.00595580703908995,-0.00468903428828356,-0.0145297400606007,0.0109461562628739,-0.0101406912874001,0.0150011450585917,0.00363335139957997,-0.00286135640127166,0.00261941117646352,0.00796915605928926,-0.000842315323642511,-0.00722825150122275,-0.00644996966509237,0.000599851145778889,-0.00200224460228429,-0.00315925654823556,0.00741620102385713,0.0100890709969837,0.000561051132145102,-0.00294463759195562,0.00395771038906537,-0.01256724502805,0.0111965967039138,0.0118131749632261,0.0199527706328927,0.0241556871278638,-0.0104068051098346,0.0129670816202811,0.00805079851460946,-0.0113418458423942,-0.0125875803722429,-0.0124818724916216,-0.00916117340636161,-0.0213895191363075,-0.00218454348595103,-0.00241103612218311,-0.00854821963385286,-0.00474793641360583,-0.000378134151312699,0.0122478073829864,-0.0017637522926234,0.00108768000837717,0.0035887713503631,0.0461578858089062,0.0116892327241666,0.00435880203723901,0.00692269347295932,0.0130959431318675,85.1430726422903,-246.103206629926
"neighbors_f2d1",0.00657367919700608,0.00509729186937959,-0.00764255385116187,0.0203287677494828,-0.0117144732128533,-0.00401571221006617,-0.00372740762832604,-0.00790852384837443,0.00133023853030551,-0.00146014139693097,0.000335196103393353,0.00770571307993934,-0.00426642126313537,-0.00503703114454394,0.0145203518729617,-0.00836041733950485,0.0141481344913435,0.0062691174216199,0.00456269757341153,0.00712913822138329,0.00987891635635767,0.0124133739313894,0.000998728685028808,0.00207804163001453,0.011235097258755,-0.00334368964037859,0.00317530124762389,0.0101750074032814,0.0171322683133297,-0.000934314888518509,-0.00229789081724806,0.000412011402796661,-0.0150857677760582,0.00182615363308832,0.0219936074094809,0.0221394623210584,-0.015821088347972,-0.0195861146412225,-0.00527670391314188,0.00807341006024227,-0.00258417829547716,-0.012294016378196,0.00326312711772578,-0.00576630954696251,0.0140776747064665,0.000210654047915901,0.0143856531452177,0.000114157020542943,0.00781524301628435,-0.00322517651755025,0.00617884098836444,-0.00559172221487684,0.000169760707177892,0.00560510130329517,0.0116892327241666,0.0569789115564341,0.0129646336144347,0.00216031268234858,0.0118451086037946,55.4851638710588,-129.434328752906
"neighbors_f2e1",0.00494709991242283,0.00712290926285644,-0.00153918185305783,0.0135636308295334,0.00319614929617862,0.01109452824059,0.0157464609586045,-0.00581488330687057,-0.00894929103436374,0.000526784756304617,-0.00785562447648325,-0.00959343329437938,-0.00157483334827573,0.0112320366358481,-0.00294299550989071,0.000522473759285612,0.00501091950284754,-0.0233579134985267,-0.00344446688861723,0.00534610743228141,-0.00635385448154826,-0.0018390596113413,0.00457123000719241,0.00332031176626388,-0.00566652066620226,0.00168069392677562,0.00622963117743941,0.000485215336538169,0.000267644361177526,0.00141306686466829,0.00144649931931427,0.00516761403779561,0.00847108845112279,0.0296939896391031,0.0100652071981287,0.00336548188328566,-0.000852236141647162,0.00376749971802286,0.00700907569060855,0.000888627267417533,-0.00151463516895697,-0.00654978284086731,0.000922182133065135,0.00905231185568338,0.0105226426464261,-0.00235500609566286,0.0172408831785809,0.00488804620160905,0.00775127723180819,0.00350673219124239,0.0020710986904868,-0.00126369923394767,0.00245275524868118,0.0116917247416495,0.00435880203723901,0.0129646336144347,0.0558246118957192,0.0187576737436014,0.022482955690931,-2.82288465064698,-11.727695891243
"neighbors_f2f1",-0.0028966598053153,0.00426408690858227,-0.0045496991954505,0.0119146086572828,0.0144933758252158,0.0104250703740752,-0.000702006690108487,-0.00398283382931648,-0.000281374825948322,0.0230307270266314,-0.00323384001341176,-0.00202190861955509,-0.00500570738254983,-0.0104723913960358,-0.0173560677794284,0.00896684301994114,-0.0112878068138616,-0.030054993702055,0.008405990892337,0.00899400369989351,-0.00457010060032791,0.00387561773782425,0.00647260553277551,-0.000390228180849787,0.000638747919902899,-0.0019319276389413,0.00323784285683479,-0.00198224257525976,-0.0016119592908487,0.00143159553879831,0.00979722791612623,0.00238746640671778,0.00649898805100494,0.00689959647216492,-0.00588907600084143,-0.0121788858910514,0.00789583696225614,0.0144110714329008,-0.000456692567756251,0.0162125445733249,-0.00280424087793855,0.0205592240066145,0.00795277217622978,0.00415590824798938,0.0021334085021972,0.0104394536827824,0.0223141139748236,0.0127913344504559,0.0228251739172225,0.000723822034129289,-0.000361567332710457,0.000715593242059866,0.00425166178664303,0.00645276017588062,0.00692269347295932,0.00216031268234858,0.0187576737436014,0.0621265232603806,0.0184355051236281,-1.77934071879405,56.819137594919
"neighbors_f2g1",-0.00587786256868194,-0.00480781245757825,-0.00446500567479652,0.000622130587614893,0.00756694779491055,0.0151493253275262,0.0103313972355469,-0.00128491407450317,0.00333887891022853,0.00656834715615653,-0.0071714365160654,0.00727914003569865,0.00766825286560829,0.0194397353433918,0.0106927581807021,-0.0149991550021114,0.0139731798593528,0.00097030854877262,0.00770112201375725,0.00583464407254417,0.00551485691474506,0.0109707303539006,0.00118532246998494,-0.00217924435734742,0.000650235333536808,0.00157355927176803,0.00764694564970996,0.0054742295811167,0.00446906345099595,0.00274180746976197,0.00398100731473062,0.00200851747895361,0.00349421572704545,0.0212317272631174,0.0147870465269489,0.0117218354298611,0.00780420377398678,-0.00727231802539901,-0.013626225545135,-0.00369930358105461,-0.00505525758389819,-0.0115093816339498,0.00342626578886088,-0.00239702634575346,0.00427799026040654,-0.00779835347869634,0.00872144454937282,-0.0142069794207646,0.00441782967398556,0.000423021117103896,0.00461704014660712,-0.00138566122285438,0.00221813900514505,0.0109019129442107,0.0130959431318675,0.0118451086037946,0.022482955690931,0.0184355051236281,0.0485476571648,12.5678987372634,-39.8121250553696
"near_cnf",-89.0999616403486,-96.3864064194006,-77.2725151891728,-99.6705060766909,70.7704922015819,144.613946087092,17.95633306001,94.8527583837952,83.8529155620866,-12.1446553130591,9.52543197160091,64.5700939777637,-30.1332489344609,20.4150574132018,99.3274376079398,-47.1183701429503,36.9422579161635,-40.2293385153252,-99.2068250816532,-68.4195878945143,5.147633540388,-27.7401309726602,-108.172964972459,-85.7402703200061,21.2806404843513,-13.3977091782073,-12.3707031541553,35.0576654561153,26.1593832223074,-16.8935172197269,-50.9912455281106,-12.2069510141807,-65.9405468557975,-41.0958168067064,-56.2800666461265,-7.16785730917475,-149.551911069941,-231.502580451809,-152.631950883357,-130.601672906427,-221.61633745685,-112.142537104983,2.80268789775109,-33.3151826904583,5.78090005260838,-14.1194651325524,-8.32260212554169,-25.48519968744,50.6209976044099,-17.8814146273053,-42.877621138988,-141.787489704479,-8.57768505461437,-0.965434495903011,85.1430726422903,55.4851638710588,-2.82288465064698,-1.77934071879405,12.5678987372634,2519103.09147564,-38900.5286670809
"near_03f",-164.743731072213,-60.7555939955695,-158.362518864444,-30.1459563550613,184.679235629279,-28.4656947062245,28.1856543961,171.429420442902,-45.7295597270333,-161.199595602723,-221.092366747751,-185.540401343302,21.7087243724224,11.5667655668463,-292.779698913786,172.483242960552,-386.593962365746,-321.608656051702,-46.1724522406052,-151.331748192177,-148.097820088056,88.4005501567452,146.21212028996,162.584526985169,51.8305863584676,17.419254151201,0.661391254893777,-304.223667189193,-96.5018550347987,-7.54458629704581,-57.3790505887519,-54.7756749576672,-15.2819527394546,-153.559704044192,-860.393863041651,-412.056557416488,-240.049381313358,47.495845046579,-323.789127765744,-209.475862822668,-32.8317968939037,398.567741877993,186.329884834829,159.12506776979,312.650698687103,10.9477162029795,67.9292584075927,91.1505081373429,96.8318378756819,9.88366757838177,-260.81364552711,-324.933357976612,22.2789835081895,-0.92892902924383,-246.103206629926,-129.434328752906,-11.727695891243,56.819137594919,-39.8121250553696,-38900.5286670809,11305983.8055832
